Date,name,brand,ean,price,grammage,category,sale,image
2024-09-23,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Grillsaison,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-23,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Grillsaison,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-23,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-23,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.79,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-09-23,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-09-23,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-09-23,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-09-23,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-09-23,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Grillsaison,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-23,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-09-23,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-23,Mango vorgereift 1 Stück,,8717428076891.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-09-23,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-23,Blumenkohl weiß 1 Stück,,20482336.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-09-23,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-09-23,REWE Bio Zucchini 500g,REWE Bio,24333245.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-09-23,Broccoli 500g,,4049733023043.0,1.99,"500g (1 kg = 3,98 €)",Obst & Gemüse,False,https://img.rewe-static.de//1007433/21403678_digital-image.png
2024-09-23,Tafeltrauben hell kernlos 500g,,4046434245910.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,True,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-09-23,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Obst & Gemüse,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-23,Rispentomaten ca. 100g,,20475369.0,0.17,"1 Stück ca. 100 g (1 kg = 1,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-09-23,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-23,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-09-23,Spitzkohl ca. 1kg,,8437007188400.0,1.99,"1 Stück ca. 1000 g (1 kg = 1,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-09-24,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Grillsaison,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-24,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-24,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.79,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-09-24,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-09-24,Mango vorgereift 1 Stück,,8717428076891.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-09-24,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-09-24,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-09-24,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-09-24,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Grillsaison,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-24,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-09-24,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Grillsaison,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-24,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-09-24,Spitzkohl ca. 1kg,,8437007188400.0,1.99,"1 Stück ca. 1000 g (1 kg = 1,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-09-24,Blumenkohl weiß 1 Stück,,20482336.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-09-24,REWE Bio Zucchini 500g,REWE Bio,24333245.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-09-24,Broccoli 500g,,4049733023043.0,1.99,"500g (1 kg = 3,98 €)",Obst & Gemüse,False,https://img.rewe-static.de//1007433/21403678_digital-image.png
2024-09-24,Tafeltrauben hell kernlos 500g,,4046434245910.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,True,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-09-24,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Obst & Gemüse,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-24,Rispentomaten ca. 100g,,20475369.0,0.17,"1 Stück ca. 100 g (1 kg = 1,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-09-24,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-24,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-09-24,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-24,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-25,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Grillsaison,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-25,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-25,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Grillsaison,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-25,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-25,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.79,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-09-25,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Grillsaison,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-25,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-09-25,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-09-25,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-09-25,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-09-25,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Grillsaison,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-25,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-09-25,Mango vorgereift 1 Stück,,8717428076891.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-09-25,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-25,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-25,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-25,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-09-25,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-25,Rispentomaten ca. 100g,,20475369.0,0.17,"1 Stück ca. 100 g (1 kg = 1,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-09-25,Tafeltrauben hell kernlos 500g,,4046434245910.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,True,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-09-25,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Obst & Gemüse,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-25,REWE Bio Zucchini 500g,REWE Bio,24333245.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-09-25,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-09-25,Blumenkohl weiß 1 Stück,,20482336.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-09-25,Spitzkohl ca. 1kg,,8437007188400.0,1.99,"1 Stück ca. 1000 g (1 kg = 1,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-09-25,Broccoli 500g,,4049733023043.0,1.99,"500g (1 kg = 3,98 €)",Obst & Gemüse,False,https://img.rewe-static.de//1007433/21403678_digital-image.png
2024-09-26,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Grillsaison,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-26,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Grillsaison,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-26,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Grillsaison,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-26,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Grillsaison,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-26,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-26,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-09-26,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.79,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-09-26,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-09-26,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-09-26,Galiamelone 1 Stück,,4327475095246.0,3.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-09-26,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-09-26,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-26,Mango vorgereift 1 Stück,,8717428076891.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-09-26,Blumenkohl weiß 1 Stück,,20482336.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-09-26,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-26,Spitzkohl ca. 1kg,,8437007188400.0,1.99,"1 Stück ca. 1000 g (1 kg = 1,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-09-26,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-09-26,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-09-26,Broccoli 500g,,4049733023043.0,1.99,"500g (1 kg = 3,98 €)",Obst & Gemüse,False,https://img.rewe-static.de//1007433/21403678_digital-image.png
2024-09-26,Tafeltrauben hell kernlos 500g,,4046434245910.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,True,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-09-26,Rispentomaten ca. 100g,,20475369.0,0.2,"1 Stück ca. 100 g (1 kg = 1,95 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-09-26,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-26,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Obst & Gemüse,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-26,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-09-26,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-26,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-26,REWE Bio Zucchini 500g,REWE Bio,24333245.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-09-27,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Grillsaison,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-27,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Grillsaison,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-27,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Grillsaison,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-27,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Grillsaison,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-27,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-27,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-09-27,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-09-27,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-09-27,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-09-27,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-09-27,Galiamelone 1 Stück,,4327475095246.0,3.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-09-27,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.79,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-09-27,Mango vorgereift 1 Stück,,8717428076891.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-09-27,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-27,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-27,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Obst & Gemüse,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-27,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-27,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-27,Rispentomaten ca. 100g,,20475369.0,0.2,"1 Stück ca. 100 g (1 kg = 1,95 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-09-27,Tafeltrauben hell kernlos 500g,,4046434245910.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,True,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-09-27,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-09-27,Broccoli 500g,,4049733023043.0,1.99,"500g (1 kg = 3,98 €)",Obst & Gemüse,False,https://img.rewe-static.de//1007433/21403678_digital-image.png
2024-09-27,REWE Bio Zucchini 500g,REWE Bio,24333245.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-09-27,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-09-27,Blumenkohl weiß 1 Stück,,20482336.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-09-27,Spitzkohl ca. 1kg,,8437007188400.0,1.99,"1 Stück ca. 1000 g (1 kg = 1,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-09-27,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-28,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Grillsaison,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-28,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Grillsaison,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-28,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Grillsaison,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-28,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-28,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-28,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-09-28,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-09-28,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-09-28,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-09-28,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-09-28,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Grillsaison,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-28,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.79,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-09-28,Mango vorgereift 1 Stück,,8717428076891.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-09-28,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-09-28,Bio Aubergine 1 Stück,,28377443.0,1.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-09-28,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-09-28,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.49,"2,50kg (1 kg = 0,60 €)",Obst & Gemüse,True,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-28,Zitronen 500g im Netz,,4014183152643.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-09-28,Rispentomaten ca. 100g,,20475369.0,0.2,"1 Stück ca. 100 g (1 kg = 1,95 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-09-28,Tafeltrauben hell kernlos 500g,,4046434245910.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,True,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-09-28,Eisbergsalat 1 Stück,,4003721021237.0,0.75,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-28,REWE Bio Zucchini 500g,REWE Bio,24333245.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-09-28,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-09-28,Blumenkohl weiß 1 Stück,,20482336.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-09-28,Spitzkohl ca. 1kg,,8437007188400.0,1.99,"1 Stück ca. 1000 g (1 kg = 1,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-09-28,Broccoli 500g,,4049733023043.0,1.99,"500g (1 kg = 3,98 €)",Obst & Gemüse,False,https://img.rewe-static.de//1007433/21403678_digital-image.png
2024-09-29,Eisbergsalat 1 Stück,,4003721021237.0,0.89,1 Stück,Grillsaison,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-09-29,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Grillsaison,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-09-29,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-09-29,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Grillsaison,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
